Song Title|Voicing|Arranger
Trickle Trickle|SSAA|Lorraine Rochefort
Trickle, Trickle|TTBB|Mel Knight
Trim Up The Tree|TTBB|Hal Maples
Trolley Song|SSAA|Renee Craig
True Colors|SSAA|Elaine Gain
True Colors|SSAA|Julie Starr
True Colours|SSAA|Deke Sharon
True Colours|TTBB|Bill Heigen
True Love|TTBB|Val Hicks
Try A Little Tenderness|SSAA|Unspecified
Try A Little Tenderness|TTBB|Larry Wright
Tumblin' Tumbleweeds|TTBB|Walter Latzko
Tumbling Tumbleweeds|TTBB|Burt Szabo
Tumbling Tumbleweeds|TTBB|Jon Nicholas
Tumbling Tumbleweeds|TTBB|Unspecified
Turn Around|SSAA|Jay Giallombardo
Turn Around|SSAA|June Dale
Turn Around|TTBB|Tom Gentil
Turn Around, Look at Me|SSAA|Sylvia Alsbury
Turn Your Radio On|SSAA|Joni Bescos
Turn Your Radio On|TTBB|Burt Staffen
Turn Your Radio On|TTBB|Unspecified
Turn! Turn! Turn!|SSAA|Jonathan Wikeley
Tuxedo Junction|SSAA|June Dale
Tuxedo Junction|TTBB|Jay Giallombardo
Tuxedo Junction|TTBB|Tom Gentry
Tuxedo Junction|TTBB|Tony Nasto
Tuxedo Junction|TTBB|Walter Latzko
TV Monster|TTBB|Greg Volk
Twas Only an Irishman's Dream|TTBB|Rennie Cormack
Twas The Night Before Christmas|SSAA|Nancy Bergman
Twelve Days After Christmas|SSAA|Nancy Bergman
Twelve Days After Christmas|SSAA|Sylvia Alsbury
Twenties Singalong|SSAA|Nancy Bergman
Twenty Third Psalm|TTBB|Ted Hanna
Twilight Time|SSAA|Mark Hale
Twilight Time|SSAA|Nancy Bergman
Twilight Time|TTBB|Don Gray
Twist Medley|SSAA|Carole Prietto
Two Tickets/Sentimental Gentleman|SSAA|Chari Pernert
Unbelievable|SSAA|Aaron Dale
Unbelievable|TTBB|Aaron Dale
Unchained Melody|SSAA|Mary Coffman
Unchained Melody|TTBB|Dave Strachan
Unchained Melody|TTBB|Dennis Driscoll
Uncorked|SSAA|Donya Metzger
Undecided|SATB|David Wright
Undecided|SSAA|Fred King
Undecided|SSAA|Joyce Stanbery
Undecided|TTBB|Ed Waesche
Under the Boardwalk|SSAA|Charlene Yazurlo
Under the Boardwalk|SSAA|Tom Gentry
Under The Boardwalk|SSAA|Barbershop Harmony Society
Under The Boardwalk|TTBB|Barbershop Harmony Society
Under the Sea|SSAA|Joey Minshall
Under the Sea|TTBB|Scott Turnbull
Under The Sea|TTBB|Jay Giallombardo
Unexpected Song|SATB|Michael Gellert
Unfinished Songs|SSAA|June Berg
Unforgettable|SSAA|Lorraine Rochefort
Unforgettable|SSAA|Mary Coffman
Unintended|TTBB|Chris MacMartin
Until|TTBB|Chris Arnold
Up on the Housetop|SSAA|Nancy Bergman
Up On the Roof|SSAA|Lorraine Rochefort
Up On the Roof|TTBB|Walter Latzko
Up On The Roof|TTBB|Brent Graham
Up The Ladder To The Roof|SSAA|Mo Field
Up, Up and Away|SSAA|Marge Bailey
Uptown Funk|TTBB|Steve Wolf
Use It For Good (Fallulah)|SSAA|Malene Rigtrup
Valentine|SSAA|Kay Bromert
Valerie|SSAA|Liz Garnett
Various Themes of Fa-La-La|SSAA|Tedda Lippincott
Vaudeville|SSAA|Nancy Bergman
Vaya Con Dios|SSAA|Kay Bromert
Vaya Con Dios ( English)|SSAA|Kay Bromert
Vaya Con Dios ( Spanish)|SSAA|Kay Bromert
Very Last Day|TTBB|Jon Nicholas
Vic'try Road|TTBB|David Wright
Vict'ry Road|SSAA|David Wright
Vict'ry Road|TTBB|David Wright
Virginmary Had A Baby Boy|SSAA|Bev Sellers
Viva Las Vegas|SSAA|Sylvia Alsbury
Viva Las Vegas|TTBB|Jim Clancy
Vocal Warmup|TTBB|Barbershop Harmony Society
Voice Dance|SATB|Greg Jasperse
Volare|SSAA|Jo Lund
Wagon Wheel|TTBB|Jonathan Sparks
Waikiki|SSAA|Nancy Bergman
Wait 'Til the Sun Shines, Nellie|TTBB|Larry Triplett
Wait Till The Sun Shines, Nellie|TTBB|Buzz Haeger
Wait till You Get em' Up in the Air Boys|TTBB|John Hohl
Wait Till You Get Them Up In The Air, Boys|TTBB|Don Gray
Waitin' for the Robert E. Lee|TTBB|David Wright
Waitin' For The Robert E. Lee|SSAA|Brian Beck
Waiting At The End Of The Road|TTBB|Burt Szabo
Waiting For The Robert E. Lee|TTBB|Jay Giallombardo
Waiting For The Robert E. Lee|TTBB|Rob Campbell
Wake Me Up Before You Go-Go|SSAA|Linda Edmondson
Walkin' After Midnight|SSAA|Tedda Lippincott
Walkin' My Baby Back Home|TTBB|Dave Briner, Buzz Haeger, Bob Shami
Walkin' My Baby Back Home|TTBB|Val Hicks
Walkin' With My Sweetness (Down Among The Sugar Cane)|SSAA|Brian Beck
Walking My Baby Back Home (Boston Common Version)|TTBB|Val Hicks
Walking My Baby Back Home (Society Stock Version)|TTBB|Val Hicks
Walking on Sunshine|SSAA|Aaron Dale
Walking On Sunshine|SSAA|Corinna Garriock
Waltz For Debbie|TTBB|Joe Johnson
Waltz for Debby|TTBB|Joe Johnson
Wandrin' Star|TTBB|Unspecified
Wanting Memories|SSAA|Ysaye M Barnwell
Warm And Fuzzy|SSAA|Pete Benson
Warm And Fuzzy|TTBB|Pete Benson
Way Down On Tampa Bay|TTBB|Jon Nicholas
Way Down Yonder in New Orleans|SSAA|Nancy Bergman
Way Down Yonder In New Orleans|TTBB|Don Gray
Way You Look Tonight|TTBB|Mark Hale
Wayfaring Stranger|TTBB|Dan Tice
We All Are Here|SSAA|C. Hayes
We Are Family|SSAA|Anna-Marie Nystrom
We Are Family|SSAA|Tedda Lippincott
We Are Family (Nystrom)|SSAA|Anna-Marie Nystrom
We Are One|SSAA|Jim Arns
We Are One|SSAA|Sharon Holmes
We Are The World (6 part)|SSAA|Kevin Keller
We Are Two|SSAA|Joe Liles
We Can Do It|SSAA|Lynnell Diamond
We Can Work It Out|SSAA|Carolyn Schmidt
We Go Together|SSAA|Jo Lund
We Go Together|SSAA|Unspecified
We Go Together (YWIH)|SSAA|Carolyn Schmidt
We Kinda Miss Those Good Old Songs|TTBB|Lou Perry
We Need a Little Christmas|SSAA|June Berg
We Need a Little Christmas|TTBB|Anita Kerr
We Need a Little Christmas|TTBB|Clay Hine
We Need A Little Christmas|SSAA|Dave Briner
We Need A Little Christmas|SSAA|Jim Massey
We Need A Little Christmas|SSAA|Nancy Bergman
We Need A Little Christmas|SSAA|Tedda Lippincott
We Need A Little Christmas|TTBB|Dave Briner
We Need A Little Christmas (Bergman)|SSAA|Nancy Bergman
We Need A Little Christmas (Massey)|SSAA|Jim Massey
We Rise Again|SSAA|Tedda Lippincott
We Rise Again|SSAA|Tom Gentry
We Rise Again|TTBB|Tedda Lippincott
We Rise Again (alt. tag)|SSAA|Tedda Lippincott
We Three|SSAA|Ig Jakovac
We Three|TTBB|Walter Latzko
We Three Kings|TTBB|Jon Nicholas
We Three Kings|TTBB|Patrick Rose
We Three Kings (solo)|TTBB|Jon Nicholas
We Wish You a Merry Christmas|TTBB|Barbershop Harmony Society
We Wish You A Merry Christmas|SSAA|Carolyn Schmidt
We Wish You A Merry Christmas|SSAA|Marie Johnson
We Wish You A Merry Christmas|SSAA|Renee Craig
We Wish You A Merry Christmas|TTBB|David Harrington
We Wish You A Merry Christmas!|TTBB|David Harrington
We'll Be Seeing You|SSAA|Renee Craig
We'll Be Together Again|TTBB|Richard Loebakka
We'll Gather Lilacs|SSAA|Lynnell Diamond
We'll Meet Again|SSAA|Carolyn Healey
We'll Meet Again|TTBB|Kirk Roose
We'll Meet Again|TTBB|Lou Perry
We're All In This Together|SSAA|Lynnell Diamond
We're Harmony We're Strong|SSAA|Russ Foris
We're Harmony, We're Strong|SSAA|Unspecified
We're Number One|SSAA|Tom Gentry
We're off to see the wizard|TTBB|Lloyd Steinkamp
We're Off to See the Wizard|SSAA|Nancy Bergman
We're Working Our Way Through College|TTBB|Walter Latzko
Wedding Bells|TTBB|Alan Siegal
Wedding Bells|TTBB|David Wright
Wedding Bells (Are Breaking Up That Old Gang Of Mine)|TTBB|David Wright
Wedding Bells Are Breaking Up That Old Gang of Mine|TTBB|David Wright
Wedding Song|SSAA|June Dale
Weekend in New England|SSAA|Ann Minihane
Weekend in New England|TTBB|Bob Mattes
Welcome Christmas|TTBB|David Wright
Welcome Song (Parody of the Irish Blessing)|TTBB|Barbershop Harmony Society
Welcome To The Fold, Sweet Adeline|SSAA|Nancy Bergman
Wells Fargo Wagon|TTBB|Walter Latzko
West Of The Great Divide|TTBB|Lou Perry
West Side Story Medley|TTBB|Walter Latzko
Western Medley|TTBB|Tom Gentry
What A Difference A Day Makes|TTBB|Adam Reimnitz
What a Dream Can Do|SSAA|Steve Delehanty
What A Wonderful Daddy You'd Be|SSAA|Lorraine Rochefort
What a Wonderful World|SSAA|Laura Edmondson
What a Wonderful World|TTBB|Russ Foris
What A Wonderful World|SSAA|Bob Long
What A Wonderful World|SSAA|Joey Minshall
What A Wonderful World|SSAA|Linda Edmondson
What A Wonderful World|SSAA|Marge Bailey
What A Wonderful World|TTBB|Bill Mitchell
What A Wonderful World|TTBB|Bob Long
What A Wonderful World|TTBB|Stuart Sides
What Are You Doing New Year's Eve|SSAA|Bergman/Wheeler
What Are You Doing New Year's Eve|SSAA|Ruby Rhea
What Are You Doing New Year's Eve?|SATB|Brian Beck
What Are You Doing New Year's Eve?|SSAA|Nancy Bergman
What Are You Doing New Year's Eve?|TTBB|Ruby Rhea
What Are You Doing New Years Eve|TTBB|Aaron Dale
What Are You Doing New Years Eve?|SSAA|Janice Wheeler
What Child Is This|TTBB|Gary Lewis
What Child Is This Medley|TTBB|Joe Johnson
What Child Is This?|TTBB|Gary Lewis
What Do I Need With Love|TTBB|Kirk Young
What Doesn't Kill You (Stronger)|SSAA|Kevin Keller
What I Did For Love|SSAA|Renee Craig
What I Did For Love|TTBB|Scott Werner
What I Did For Love (Chorus Line)|SSAA|Ann Minihane Judy Vidal
What Kind of Fool Am I|SSAA|David Harrington
What Kind of Fool Am I|SSAA|Kevin Keller
What Kind Of Fool Am I?|SSAA|David Harrington
What Kind Of Fool Am I?|TTBB|David Harrington
What Kind Of Fool Am I?|TTBB|John Hohl
What Kind Of Fool Am I?|TTBB|Kevin Keller
What Kind Of Fool Am I?|TTBB|Steve Tramack
What Kind Of King?|TTBB|Shaun Agnew
What Makes You Beautiful|TTBB|Aaron Dale
What Makes You Beautiful (One Direction)|SSAA|Shelley Gray
What More Can a Soldier Give?|TTBB|Robert Rund
What More Can a Woman Give|SSAA|Robert Rund
What No Women Parody|TTBB|Ed Waesche
What Shall We Do With the Drunken|TTBB|Sailor Unknown
What Shall We Do With The Drunken Sailor|SSAA|Robert Shaw
What Shall We Do With The Drunken Sailor|TTBB|Robert Shaw
What Sweeter Music|TTBB|Steven Armstrong
What Will I Tell My Heart|SSAA|Linda Edmondson
What Wondrous Love Is This|SSAA|Kay Bromert
What Wondrous Love Is This|TTBB|J. Harold Moyer
What Would I Do Without my Music|SSAA|Tom Gentry
What'll I Do|SSAA|Ed Waesche
What'll I Do|SSAA|Ed Waesche and Renee Craig
What'll I Do|SSAA|Renee Craig
What'll I Do|TTBB|Ed Waesche
What'll I Do|TTBB|Ed Waesche and Renee Craig
What'll I Do|TTBB|Second Edition
What'll I Do?|TTBB|Ed Waesche and Renee Craig
What'll I Do?|TTBB|Ed Waesche, Renee Craig
What'll I Do? Will|TTBB|Hamblett
What's More American|TTBB|Fred Polnisch
What's This?|TTBB|David Wright
Whatever Happened to the Old Songs/Tootsie|SSAA|June Dale
When A Child Is Born|SSAA|Tedda Lippincott
When A Child Is Born|TTBB|Larry Triplett
When Angels Sing|SSAA|Joe Liles
When Christmas Comes To Town|TTBB|Patrick McAlexander
When Day is Done|SSAA|Brent Graham
When Day Is Done|SSAA|Ed Waesche
When Day Is Done|TTBB|Ed Waesche
When God Fearin' Women Get the Blues|SSAA|Cheryl Suhr
When I Fall in Love|TTBB|David Wright
When I Fall In Love|SSAA|Ann Minihane
When I Fall In Love|SSAA|David Wright
When I Fall In Love|SSAA|Kirby Shaw
When I Fall In Love|TTBB|Jay Giallombardo
When I Fall In Love|TTBB|Mac Huff
When I Fall In Love|TTBB|Rich Hasty
When I Get My Name in Lights|SSAA|Carole Prietto/June Berg
When I Get My Name in Lights|SSAA|Mary Ann Wydra
When I Get My Name In Lights|SSAA|Carole Prietto
When I Grow Too Old to Dream|SSAA|Ardeth Fullmer
When I Grow Too Old to Dream|SSAA|Nancy Bergman
When I Grow Too Old To Dream|TTBB|Ed Waesche
When I Grow Too Old To Sing|TTBB|Don Gray
When I Grow Up|SATB|Tim Minchin
When I Just Wear My Smile|SSAA|Tom Gentry
When I Leave the World Behind|SSAA|Joni Bescos
When I Leave The World Behind|SSAA|Nancy Bergman
When I Leave The World Behind|TTBB|Barbershop Harmony Society
When I Lift Up My Head|SSAA|David Wright
When I Lift Up My Head|TTBB|David Wright
When I Look At You|TTBB|Rob Hopkins
When I Look At You (Scarlet Pimpernel)|SSAA|Judy Vidal
When I Look In Your Eyes|SATB|Joe Mannherz
When I Look Into Your Eyes|TTBB|Jon Nicholas
When I Lost You|SSAA|Carolyn Schmidt
When I Lost You|SSAA|Steve Tramack
When I Lost You|TTBB|Ed Waesche
When I Lost You|TTBB|Steve Tramack
When I Lost You (Parody)|TTBB|Tom Gentry
When I See an Elephant Fly|SSAA|Adam Scott
When I See An Elephant Fly|SSAA|Aaron Dale
When I See An Elephant Fly|TTBB|Aaron Dale
When I Sing|SSAA|Tom Gentry
When I Was A Dreamer|SSAA|Jan-Ake Westin
When I'm 64|SSAA|Carolyn Schmidt
When I'm 64|SSAA|Charlene Yazurlo
When I'm 64|SSAA|Tedda Lippincott
When I'm 64|TTBB|Tom Gentry
When I'm Gone Medley|SSAA|Jim Arns
When I'm Sixty Four|TTBB|Tom Gentry
When I'm Sixty-Four|SSAA|Tom Gentry
When I'm Sixty-Four|TTBB|Tom Gentry
When It Comes To Lovin' the Girls/They're All Sweeties Medley|TTBB|Greg Lyne and Ed Wasche
When It Comes To Lovin' The Girls/They're All Sweeties Medley(Ed Wae|TTBB|Ed Waesche
When It's Night Time In Dixie Land|TTBB|Earl Moon
When It's Night Time In Dixieland|TTBB|David Wright
When It's Night Time In Dixieland|TTBB|Earl Moon
When It's Sleepy Time Down South|TTBB|Darin Drown
When Johnny Comes Marching Home|TTBB|Dave Stevens
When Johnny Comes Marching Home/Apple Tree Medley|TTBB|Adam Reimnitz
When My Baby Smiles At Me|SSAA|Mark Hale
When My Baby Smiles At Me|TTBB|Mark Hale
When My Baby Smiles At Me Medley|SSAA|June Berg
When My Heart Finds Christmas|TTBB|Steve Tramack
When My Sugar Walks Down The Street|SSAA|David Harrington
When My Sugar Walks Down The Street|TTBB|David Harrington
When October Goes|SATB|Dave Briner
When October Goes|SSAA|Dave Briner
When She Loved Me|SSAA|Kevin Keller
When She Loved Me|SSAA|Randy Newman
When She Loved Me|TTBB|Jim Kahlke
When She Loved Me|TTBB|Richard Lewellen
When She Loved Me|TTBB|Unspecified
When That Midnight Choo Choo Leaves for Alabam|SSAA|Dot Calvin
When That Midnight Choo Choo Leaves For Alabam(Jay Giallomb|TTBB|Jay Giallombardo
When The Blue Of The Night Meets The Gold Of The Day|TTBB|Oliver and Campbell
When The Girls Grow Up To Be Women|TTBB|Brian Beck
When The Lights Go On Again (All Over The World)|TTBB|Percy Winedropper
When the Midnight Choo Choo Leaves for Alabam'|TTBB|Paul Olguin
When The Midnight Choo-Choo Leaves for Alabam'|TTBB|Paul Olguin, Clay Hine
When The Red red Robin|SSAA|Greg Volk
When The Red Red Robin|SSAA|Dave Briner
When The Red Red Robin|SSAA|Dot Calvin
When The Red Red Robin Comes Bob Bob Bobbin Along (Ed Wae|TTBB|Ed Waesche
When the Red Red Robin Goes Bob-Bob-Bobbin' Along|SSAA|Dot Calvin
When The Red, Red Robin Comes Bob, Bob, Bobbin' Along|TTBB|Barbershop Harmony Society
When The Red, Red Robin Goes Bob, Bob Bobbin'|SSAA|Greg Volk
When The River Meets The Sea|TTBB|Tom Gentry
When The Roll Is Called Up Yonder|SSAA|Joe Liles
When The Roll Is Called Up Yonder|TTBB|Joe Liles
When the Saints Go Marchin' In|SSAA|Aileen Nightingale
When The Saints Go Marchin' In|SSAA|Greg Volk
When The Saints Go Marchin' In|TTBB|Greg Volk
When The Saints Go Marchin' In|TTBB|Steven Armstrong
When The Summer Sun Is Gone|TTBB|Aaron Dale
When There's Love at Home|SSAA|Mo Rector
When There's Love At Home|SSAA|Tom Gentry
When There's Love At Home|TTBB|Mel Knight
When There's Love At Home|TTBB|Tom Gentry
When There's Love At Home (There Is Beauty All Around)|TTBB|Mel Knight
When We Were Young|SSAA|Thomas J. West
When Will I Be Loved|SSAA|David Wright
When Will I Be Loved|SSAA|Tedda Lippincott
When Will I Be Loved?|SSAA|David Wright
When You Look in the Heart of a Rose|TTBB|Greg Lyne
When You Say Nothing at All|TTBB|Peter Mumford
When You Say Nothing At All|TTBB|Alex Kaiserman
When You Were Sweet Sixteen|TTBB|Adam Reimnitz
When You Wish Upon a Star|SATB|Nancy Bergman
When You Wish Upon a Star|TTBB|Jay Giallombardo
When You Wish Upon A Star|SSAA|JoAnne Ingles
When You Wish Upon A Star|SSAA|Joni Bescos
When You Wish Upon A Star|TTBB|Aaron Dale
When You Wish Upon A Star|TTBB|Barbershop Harmony Society
When You Wish Upon A Star|TTBB|Russ Young and Frasier Brown
When You Wish Upon A Star|TTBB|Steven Armstrong
When You Wish Upon a Star - SSAA|SSAA|Pete King
When You Wore A Tulip|TTBB|Greg Lyne
When You Wore A Tulip|TTBB|Greg Volk
When You're A Long, Long Way From Home|TTBB|Scott Werner
When You're Smiling|SSAA|David Harrington
When You're Smiling|SSAA|Floyd Connett
When You're Smiling|TTBB|David Harrington
When Your Old Wedding Ring Was New|SSAA|Marge Bailey/Tom Williams
When Your Old Wedding Ring Was New|TTBB|Unspecified
Whenever I'm In Your Arms|TTBB|Joe Liles
Where Are the Simple Joys of Maidenhood|SSAA|Lynnell Diamond
Where Are You Christmas|SSAA|Joan D'Agostino
Where Are You Christmas?|SSAA|Nancy Bergman
Where Are You Christmas? (from The Polar Express)|TTBB|Dan Naumann
Where Did the Circus Go|SSAA|Dorothy Herivel
Where Does the Time Go|SSAA|Nancy Bergman
Where Everybody Knows Your Name|SSAA|Lorraine Rochefort
Where Everybody Knows Your Name|TTBB|Eric Ruthenberg
Where Everybody Knows Your Name (Theme from Cheers)|SSAA|Lorraine Rochefort
Where Have My Old Friends Gone?|SSAA|Joe Liles
Where In The World|SSAA|Jean Flinn
Where Is Love|SATB|Gene Puerling
Where Is Love|SSAA|June Dale
Where Is Love|TTBB|Tom Gentry
Where Is Love?|TTBB|Adam Reimnitz
Where Love Is|TTBB|Joe Johnson
Where the Boys Are|SSAA|Elaine Gain
Where The Heck Is Dixie?|SSAA|Joey Minshall
Where the Southern Roses Grow|SSAA|David Wright
Where The Southern Roses Grow|TTBB|David Wright
Wherever There's Me, There's You|SSAA|Tom Gentry
Whether The Weather Is Wet|TTBB|Jon Nicholas
While By My Sheep|TTBB|Barbershop Harmony Society
While Shephers Watched Medley|TTBB|Zac Booles
Whispering|TTBB|Jim Kahlke
Whispering|TTBB|Tom Gentry
White Christmas|SSAA|Carolyn Schmidt
White Christmas|SSAA|Nancy Bergman
White Christmas|SSAA|Unspecified
White Christmas|TTBB|Deke Sharon
White Christmas|TTBB|Mac Huff
White Christmas|TTBB|Tom Gentry
White Christmas|TTBB|Unspecified
White Cliffs of Dover|TTBB|Barbershop Harmony Society
White Wings|SSAA|June Berg
Whiter Than Snow|TTBB|Jon Nicholas
Who Can I Turn To|TTBB|Roger Payne
Who Can I Turn To?|SSAA|Kevin Keller
Who Can Smile|TTBB|Simon Rylander
Who Do You Think You're Foolin/I'm Nobody's|SSAA|Lynnell Diamond
Who I Am|SSAA|Elaine Gain
Who Loves You?|SSAA|Liz Garnett
Who Put the Bomp|SSAA|S. Turnbull
Who Put the Bomp|TTBB|Scott Turnbull
Who Put The Bomp|TTBB|Aaron Dale
Who Told You? / Side By Side|TTBB|David Harrington
Who Will Buy|TTBB|Dave Briner
Who Will Buy|TTBB|Phil Ordaz
Who Will Buy?|SSAA|Ann Minihane
Who Will Buy?|SSAA|Dave Briner
Who Will Buy?|SSAA|Greg Volk
Who Will Buy?|TTBB|Dave Briner
Who Will Buy?|TTBB|Kirk Young
Who Will Buy? / Where Is Love?|TTBB|Rod Sgrignoli
Who Would Imagine A King|SSAA|K Andrews
Who'll Dry Your Tears|TTBB|Dennis Driscoll
Who'll Dry Your Tears (When You Cry)|TTBB|Unspecified
Who'll Dry Your Tears When You Cry|TTBB|Dennis Driscoll/Rob Hopkins
Who'll Take My Place|SSAA|Barbara Bianchi
Who'll Take My Place (When I'm Gone)|TTBB|Greg Lyne
Who'll Take My Place When I'm Gone|TTBB|Brian Beck
Who'll Take My Place When I'm Gone|TTBB|Greg Lyne
Who'll Take My Place When I'm Gone|TTBB|Jay Giallombardo
Who'll Take My Place When I'm Gone?|TTBB|Greg Lyne
Who's Lovin' You|TTBB|Aaron Dale
Who's Sorry Now|SSAA|Dave Briner
Who's Sorry Now|SSAA|Earl Moon/Dave Briner
Who's Sorry Now|SSAA|Joni Bescos
Who's Sorry Now|SSAA|Nancy Bergman
Whose Honey Are You|SSAA|Jean Shook
Whose Honey Are You?|SSAA|Jean Shook
Why Did I Choose You|SSAA|Greg Volk
Why Do Fools Fall in Love|SSAA|David Wright
Why Do Fools Fall In Love?|SSAA|David Wright
Why Do I Love You|TTBB|Mark Hale
Why Don't My Dreams Come True|TTBB|Ted Hanna
Why Don't We Just Dance|TTBB|Aaron Dale
Why Don't You Fall in Love With Me|SSAA|Nancy Bergman
Why Don't You Fall In Love With Me?/Undecided Medley|TTBB|Clay Hine
Why Don't You Fall In Love With Me/Undecided Medley(Clay|TTBB|Clay Hine
Why Haven't I Heard From You|SSAA|Tedda Lippincott
Why Not Say Goodbye the Way We Said Hello|SSAA|Mel Knight
Why Should I Cry Over You|TTBB|Ed Waesche
Why We Sing|SSAA|Avis Fellows
Wide Open Spaces|TTBB|Steve Jamison
Wild and Wooly Son of the West|TTBB|Burt Szabo
Wild West Woman|SSAA|Sylvia Alsbury
Will I Ever Tell You|SSAA|Marie Johnson
Will I Ever Tell You|SSAA|Nancy Bergman
Will It Be Me This Time|SSAA|Lynnell Diamond
Will It Be Me This Time?|SSAA|Lynnell Diamond
Will The Circle Be Unbroken?|TTBB|Jon Nicholas
Will The Sun Ever Shine Again?|TTBB|Kevin Keller
Will You Still Love Me Tomorrow|SSAA|Elaine Gain
Will You Still Love Me Tomorrow|TTBB|Chris MacMartin, Steve Tramack
Will You Still Love Me Tomorrow?|TTBB|Chris MacMartin
William Tell Overture|SSAA|Jay Giallombardo
William Tell Overture|TTBB|Jay Giallombardo
Willy Wonka Medley|TTBB|Kevin Keller
Willy Wonka Medley|TTBB|Rob Hopkins
Wimoweh (The Lion Sleeps Tonight)|SSAA|Charlene Yazurlo
Win The Game / That's Life|TTBB|Jay Giallombardo
Wind Beneath My Wings|SSAA|Julie Starr
Windmill in old Amsterdam|TTBB|Tony Pelling
Windy|TTBB|Jon Nicholas
Wings|SSAA|Hari Birtles
Wink and a Smile|TTBB|Kim Brittain
Wink and A Smile|SSAA|Sharon Vitkovsky
Wink And A Smile|SSAA|Jim Massey
Winner's Song|SSAA|Mary Ann Wydra
Winter Is The Loveliest Time Of The Year|SSAA|Renee Craig Emley
Winter Weather/A Marshmallow World (medley)|SSAA|Dave Briner
Winter Wonderland|SSAA|Adam Reimnitz
Winter Wonderland|SSAA|June Berg
Winter Wonderland|SSAA|Tedda Lippincott
Winter Wonderland|SSAA|Valerie Hoy
Winter Wonderland|TTBB|Adam Reimnitz
Winter Wonderland|TTBB|Ed Waesche
Winter Wonderland|TTBB|Steve Delehanty
Wishing (YWIH)|SSAA|Avis Fellows
Wishing You Were Somehow Here Again|SSAA|Julie Starr
